1ECC	1ECC	u	0
1ECD	1ECD	s	0
1ECE	1ECE	u	0
1ECF	1ECF	s	0
1ED0	1ED0	u	0
1ED1	1ED1	s	0
1ED2	1ED2	u	0
1ED3	1ED3	s	0
1ED4	1ED4	u	0
1ED5	1ED5	s	0
1ED6	1ED6	u	0
1ED7	1ED7	s	0
1ED8	1ED8	u	0
1ED9	1ED9	s	0
1EDA	1EDA	u	0
1EDB	1EDB	s	0
1EDC	1EDC	u	0
1EDD	1EDD	s	0
1EDE	1EDE	u	0
1EDF	1EDF	s	0
1EE0	1EE0	u	0
1EE1	1EE1	s	0
1EE2	1EE2	u	0
1EE3	1EE3	s	0
1EE4	1EE4	u	0
1EE5	1EE5	s	0
1EE6	1EE6	u	0
1EE7	1EE7	s	0
1EE8	1EE8	u	0
1EE9	1EE9	s	0
1EEA	1EEA	u	0
1EEB	1EEB	s	0
1EEC	1EEC	u	0
1EED	1EED	s	0
1EEE	1EEE	u	0
1EEF	1EEF	s	0
1EF0	1EF0	u	0
1EF1	1EF1	s	0
1EF2	1EF2	u	0
1EF3	1EF3	s	0
1EF4	1EF4	u	0
1EF5	1EF5	s	0
1EF6	1EF6	u	0
1EF7	1EF7	s	0
1EF8	1EF8	u	0
1EF9	1EF9	s	0
1FA0	1FA7	s	21
1FA8	1FAF	u	21
1FB2	1FB4	s	21
1FEC	1FEC	u	21
3005	3007	s	25,26,30,36
3041	3096	s	29,30
309D	309E	s	29,30
30A1	30FA	s	30,33
30FB	30FB	c	5,25,26,27,29,30,33,36,63
30FC	30FC	s	29,30,33
30FD	30FE	s	30,33
3447	3447	s	25,26,30,36
3473	3473	s	25,26,30,36
34E4	34E4	s	25,26,30,36
3577	3577	s	25,26,30,36
359E	359E	s	25,26,30,36
35A1	35A1	s	25,26,30,36
35AD	35AD	s	25,26,30,36
35BF	35BF	s	25,26,30,36
35CE	35CE	s	25,26,30,36
35F3	35F3	s	25,26,30,36
35FE	35FE	s	25,26,30,36
360E	360E	s	25,26,30,36
361A	361A	s	25,26,30,36
3918	3918	s	25,26,30,36
3960	3960	s	25,26,30,36
396E	396E	s	25,26,30,36
39CF	39D0	s	25,26,30,36
39DB	39DB	s	25,26,30,36
39DF	39DF	s	25,26,30,36
39F8	39F8	s	25,26,30,36
39FE	39FE	s	25,26,30,36
3A18	3A18	s	25,26,30,36
3A52	3A52	s	25,26,30,36
3A5C	3A5C	s	25,26,30,36
3A67	3A67	s	25,26,30,36
3A73	3A73	s	25,26,30,36
3B39	3B39	s	25,26,30,36
3B4E	3B4E	s	25,26,30,36
3BA3	3BA3	s	25,26,30,36
3C6E	3C6E	s	25,26,30,36
3CE0	3CE0	s	25,26,30,36
3DE7	3DE7	s	25,26,30,36
3DEB	3DEB	s	25,26,30,36
3E74	3E74	s	25,26,30,36
3ED0	3ED0	s	25,26,30,36
4056	4056	s	25,26,30,36
4065	4065	s	25,26,30,36
406A	406A	s	25,26,30,36
40BB	40BB	s	25,26,30,36
40DF	40DF	s	25,26,30,36
4137	4137	s	25,26,30,36
415F	415F	s	25,26,30,36
4337	4337	s	25,26,30,36
43AC	43AC	s	25,26,30,36
43B1	43B1	s	25,26,30,36
43D3	43D3	s	25,26,30,36
43DD	43DD	s	25,26,30,36
4443	4443	s	25,26,30,36
44D6	44D6	s	25,26,30,36
44EA	44EA	s	25,26,30,36
4606	4606	s	25,26,30,36
464C	464C	s	25,26,30,36
4661	4661	s	25,26,30,36
4723	4723	s	25,26,30,36
4729	4729	s	25,26,30,36
477C	477C	s	25,26,30,36
478D	478D	s	25,26,30,36
47F4	47F4	s	25,26,30,36
4882	4882	s	25,26,30,36
4947	4947	s	25,26,30,36
497A	497A	s	25,26,30,36
497D	497D	s	25,26,30,36
4982	4983	s	25,26,30,36
4985	4986	s	25,26,30,36
499B	499B	s	25,26,30,36
499F	499F	s	25,26,30,36
49B6	49B7	s	25,26,30,36
4A12	4A12	s	25,26,30,36
4AB8	4AB8	s	25,26,30,36
4C77	4C77	s	25,26,30,36
4C7D	4C7D	s	25,26,30,36
4C81	4C81	s	25,26,30,36
4C85	4C85	s	25,26,30,36
4C9D	4CA3	s	25,26,30,36
4D13	4D19	s	25,26,30,36
4DAE	4DAE	s	25,26,30,36
4E00	4E11	s	25,26,30,36
4E13	4E28	s	25,26,30,36
4E2A	4E67	s	25,26,30,36
4E69	4E78	s	25,26,30,36
4E7A	4E95	s	25,26,30,36
4E97	4EA2	s	25,26,30,36
4EA4	4EBB	s	25,26,30,36
4EBD	4ECB	s	25,26,30,36
4ECD	4EE6	s	25,26,30,36
4EE8	4EF7	s	25,26,30,36
4EFB	4EFB	s	25,26,30,36
4EFD	4EFD	s	25,26,30,36
4EFF	4F06	s	25,26,30,36
4F08	4F15	s	25,26,30,36
4F17	4F27	s	25,26,30,36
4F29	4F30	s	25,26,30,36
4F32	4F34	s	25,26,30,36
4F36	4F36	s	25,26,30,36
4F38	4F3F	s	25,26,30,36
4F41	4F43	s	25,26,30,36
4F45	4F70	s	25,26,30,36
4F72	4F8B	s	25,26,30,36
4F8D	4F8D	s	25,26,30,36
4F8F	4FA1	s	25,26,30,36
4FA3	4FBC	s	25,26,30,36
4FBE	4FC5	s	25,26,30,36
4FC7	4FC7	s	25,26,30,36
4FC9	4FCB	s	25,26,30,36
4FCD	4FE1	s	25,26,30,36
4FE3	4FFB	s	25,26,30,36
4FFE	500F	s	25,26,30,36
5011	5033	s	25,26,30,36
5035	5037	s	25,26,30,36
5039	503C	s	25,26,30,36
503E	5041	s	25,26,30,36
5043	5051	s	25,26,30,36
5053	5057	s	25,26,30,36
5059	507B	s	25,26,30,36
507D	5080	s	25,26,30,36
5082	5092	s	25,26,30,36
5094	5096	s	25,26,30,36
5098	509E	s	25,26,30,36
50A2	50B8	s	25,26,30,36
50BA	50C2	s	25,26,30,36
50C4	50D7	s	25,26,30,36
50D9	50DE	s	25,26,30,36
50E0	50E0	s	25,26,30,36
50E3	50EA	s	25,26,30,36
50EC	50F3	s	25,26,30,36
50F5	50F6	s	25,26,30,36
50F8	511A	s	25,26,30,36
511C	5127	s	25,26,30,36
5129	512A	s	25,26,30,36
512C	5141	s	25,26,30,36
5143	5149	s	25,26,30,36
514B	514E	s	25,26,30,36
5150	5152	s	25,26,30,36
5154	5157	s	25,26,30,36
5159	515F	s	25,26,30,36
5161	5163	s	25,26,30,36
5165	5171	s	25,26,30,36
5173	517D	s	25,26,30,36
517F	5182	s	25,26,30,36
5185	518D	s	25,26,30,36
518F	51A0	s	25,26,30,36
51A2	51A2	s	25,26,30,36
51A4	51AC	s	25,26,30,36
51AE	51B7	s	25,26,30,36
51B9	51B9	s	25,26,30,36
51BB	51C1	s	25,26,30,36
51C3	51D1	s	25,26,30,36
51D4	51DE	s	25,26,30,36
51E0	51EB	s	25,26,30,36
51ED	51ED	s	25,26,30,36
51EF	51F1	s	25,26,30,36
51F3	5252	s	25,26,30,36
5254	5265	s	25,26,30,36
5267	5278	s	25,26,30,36
527A	5284	s	25,26,30,36
5286	528D	s	25,26,30,36
528F	52C3	s	25,26,30,36
52C5	52C7	s	25,26,30,36
52C9	52CB	s	25,26,30,36
52CD	52CD	s	25,26,30,36
52CF	52D0	s	25,26,30,36
52D2	52D3	s	25,26,30,36
52D5	52E0	s	25,26,30,36
52E2	52E4	s	25,26,30,36
52E6	52ED	s	25,26,30,36
52EF	5302	s	25,26,30,36
5305	5317	s	25,26,30,36
5319	531A	s	25,26,30,36
531C	531D	s	25,26,30,36
531F	5326	s	25,26,30,36
5328	5328	s	25,26,30,36
532A	5331	s	25,26,30,36
5333	5334	s	25,26,30,36
5337	5341	s	25,26,30,36
5343	535A	s	25,26,30,36
535C	535C	s	25,26,30,36
535E	5369	s	25,26,30,36
536B	536C	s	25,26,30,36
536E	537F	s	25,26,30,36
5381	53A0	s	25,26,30,36
53A2	53A9	s	25,26,30,36
53AC	53AE	s	25,26,30,36
53B0	53B9	s	25,26,30,36
53BB	53C4	s	25,26,30,36
53C6	53CE	s	25,26,30,36
53D0	53DC	s	25,26,30,36
53DF	53E6	s	25,26,30,36
53E8	53FE	s	25,26,30,36
5401	5419	s	25,26,30,36
541B	5421	s	25,26,30,36
5423	544B	s	25,26,30,36
544D	545C	s	25,26,30,36
545E	5468	s	25,26,30,36
546A	5489	s	25,26,30,36
548B	54B4	s	25,26,30,36
54B6	54F5	s	25,26,30,36
54F7	5514	s	25,26,30,36
5516	5517	s	25,26,30,36
551A	5546	s	25,26,30,36
5548	555F	s	25,26,30,36
5561	5579	s	25,26,30,36
557B	55DF	s	25,26,30,36
55E1	55F7	s	25,26,30,36
55F9	5609	s	25,26,30,36
560C	561F	s	25,26,30,36
5621	562A	s	25,26,30,36
562C	5636	s	25,26,30,36
5638	563B	s	25,26,30,36
563D	5643	s	25,26,30,36
5645	564A	s	25,26,30,36
564C	5650	s	25,26,30,36
5652	5655	s	25,26,30,36
5657	565E	s	25,26,30,36
5660	5660	s	25,26,30,36
5662	5674	s	25,26,30,36
5676	567C	s	25,26,30,36
567E	5687	s	25,26,30,36
5689	568A	s	25,26,30,36
568C	5695	s	25,26,30,36
5697	569D	s	25,26,30,36
569F	56B9	s	25,26,30,36
56BB	56CE	s	25,26,30,36
56D0	56D8	s	25,26,30,36
56DA	56E5	s	25,26,30,36
56E7	56F5	s	25,26,30,36
56F7	56F7	s	25,26,30,36
56F9	56FA	s	25,26,30,36
56FD	5704	s	25,26,30,36
5706	5710	s	25,26,30,36
5712	5716	s	25,26,30,36
5718	5720	s	25,26,30,36
5722	5723	s	25,26,30,36
5725	573C	s	25,26,30,36
573E	5742	s	25,26,30,36
5744	5747	s	25,26,30,36
5749	5754	s	25,26,30,36
5757	5757	s	25,26,30,36
5759	5762	s	25,26,30,36
5764	5777	s	25,26,30,36
5779	5780	s	25,26,30,36
5782	5786	s	25,26,30,36
5788	5795	s	25,26,30,36
5797	57A7	s	25,26,30,36
57A9	57C9	s	25,26,30,36
57CB	57D0	s	25,26,30,36
57D2	57DA	s	25,26,30,36
57DC	5816	s	25,26,30,36
5819	584F	s	25,26,30,36
5851	5855	s	25,26,30,36
5857	585F	s	25,26,30,36
5861	5865	s	25,26,30,36
5868	5876	s	25,26,30,36
5878	5894	s	25,26,30,36
5896	58A9	s	25,26,30,36
58AB	58B5	s	25,26,30,36
58B7	58BF	s	25,26,30,36
58C1	58C2	s	25,26,30,36
58C5	58CC	s	25,26,30,36
58CE	58CF	s	25,26,30,36
58D1	58E0	s	25,26,30,36
58E2	58E5	s	25,26,30,36
58E7	58F4	s	25,26,30,36
58F6	5900	s	25,26,30,36
5902	5904	s	25,26,30,36
5906	5907	s	25,26,30,36
5909	5910	s	25,26,30,36
5912	5912	s	25,26,30,36
5914	5922	s	25,26,30,36
5924	5932	s	25,26,30,36
5934	5935	s	25,26,30,36
5937	5958	s	25,26,30,36
595A	595A	s	25,26,30,36
595C	59B6	s	25,26,30,36
59B8	59E6	s	25,26,30,36
59E8	5A23	s	25,26,30,36
5A25	5A25	s	25,26,30,36
5A27	5A2B	s	25,26,30,36
5A2D	5A2F	s	25,26,30,36
5A31	5A53	s	25,26,30,36
5A55	5A58	s	25,26,30,36
5A5A	5A6E	s	25,26,30,36
5A70	5A70	s	25,26,30,36
5A72	5A86	s	25,26,30,36
5A88	5A8C	s	25,26,30,36
5A8E	5AAA	s	25,26,30,36
5AAC	5AD2	s	25,26,30,36
5AD4	5AEE	s	25,26,30,36
5AF1	5B09	s	25,26,30,36
5B0B	5B0C	s	25,26,30,36
5B0E	5B38	s	25,26,30,36
5B3A	5B45	s	25,26,30,36
5B47	5B4E	s	25,26,30,36
5B50	5B51	s	25,26,30,36
5B53	5B5F	s	25,26,30,36
5B62	5B6E	s	25,26,30,36
5B70	5B78	s	25,26,30,36
5B7A	5B7D	s	25,26,30,36
5B7F	5B85	s	25,26,30,36
5B87	5B8F	s	25,26,30,36
5B91	5BA8	s	25,26,30,36
5BAA	5BB1	s	25,26,30,36
5BB3	5BB6	s	25,26,30,36
5BB8	5BBB	s	25,26,30,36
5BBD	5BC7	s	25,26,30,36
5BC9	5BD9	s	25,26,30,36
5BDB	5BFF	s	25,26,30,36
5C01	5C1A	s	25,26,30,36
5C1C	5C22	s	25,26,30,36
5C24	5C25	s	25,26,30,36
5C27	5C28	s	25,26,30,36
5C2A	5C35	s	25,26,30,36
5C37	5C59	s	25,26,30,36
5C5B	5C84	s	25,26,30,36
5C86	5CB3	s	25,26,30,36
5CB5	5CB8	s	25,26,30,36
5CBA	5CD4	s	25,26,30,36
5CD6	5CDC	s	25,26,30,36
5CDE	5CF4	s	25,26,30,36
5CF6	5D2A	s	25,26,30,36
5D2C	5D2E	s	25,26,30,36
5D30	5D3A	s	25,26,30,36
5D3C	5D52	s	25,26,30,36
5D54	5D56	s	25,26,30,36
5D58	5D5F	s	25,26,30,36
5D61	5D82	s	25,26,30,36
5D84	5D95	s	25,26,30,36
5D97	5DA2	s	25,26,30,36
